"","DateTime_Serial","Pressure","Temperature","Conductivity","Date","Salinity","Site"
"305",42971.21,1159.383,30.63,34.176,2017-08-24 01:02:24,19.0423876890874,"1"
"306",42971.25,1138.092,30.087,28.28,2017-08-24 02:00:00,15.6333823456209,"1"
"307",42971.29,1120.417,29.457,19.464,2017-08-24 02:57:36,10.5291664868205,"1"
"308",42971.33,1098.542,28.81,9.264,2017-08-24 03:55:12,4.78255243103122,"1"
"309",42971.38,1078.592,28.563,2.836,2017-08-24 05:07:11,1.36344324743826,"1"
"310",42971.42,1071.708,28.903,0.9,2017-08-24 06:04:47,0.408363227012064,"1"
"311",42971.46,1082.442,29.36,0.872,2017-08-24 07:02:24,0.391724793474546,"1"
"312",42971.5,1114,30.087,6.164,2017-08-24 08:00:00,3.01279747608835,"1"
"313",42971.54,1138.733,30.587,29.924,2017-08-24 08:57:36,16.4660839206801,"1"
"314",42971.58,1163.817,30.663,31.044,2017-08-24 09:55:12,17.118417631619,"1"
"315",42971.63,1177.35,30.593,30.032,2017-08-24 11:07:11,16.5293829792718,"1"
"316",42971.67,1175.833,30.81,35.184,2017-08-24 12:04:47,19.5915022624107,"1"
"317",42971.71,1165.8,30.817,34.3,2017-08-24 13:02:24,19.0464630471597,"1"
"318",42971.75,1150.108,31.097,32.008,2017-08-24 14:00:00,17.5499738943674,"1"
"319",42971.79,1127.883,32.057,21.692,2017-08-24 14:57:36,11.2449722450867,"1"
"320",42971.83,1104.9,31.59,13.828,2017-08-24 15:55:12,6.96220291372957,"1"
"321",42971.88,1085.008,30.387,6.1,2017-08-24 17:07:11,2.96156681834855,"1"
"322",42971.92,1070.892,29.57,1.632,2017-08-24 18:04:47,0.74782009994654,"1"
"323",42971.96,1070.075,29.107,0.916,2017-08-24 19:02:24,0.414183450627839,"1"
"324",42972,1084.542,28.903,1.016,2017-08-24 20:00:00,0.462867819437613,"1"
"325",42972.04,1116.625,29.033,1.972,2017-08-24 20:57:36,0.92153510192819,"1"
"326",42972.08,1143.167,30.44,23.496,2017-08-24 21:55:12,12.6719311977195,"1"
"327",42972.13,1160.55,30.507,27.084,2017-08-24 23:07:11,14.7834480009598,"1"
"328",42972.17,1163,30.54,31.472,2017-08-25 00:04:47,17.4214730228878,"1"
"329",42972.21,1164.458,30.593,32.3,2017-08-25 01:02:24,17.9073401330467,"1"
"330",42972.25,1153.725,30.553,32.072,2017-08-25 02:00:00,17.7826307276244,"1"
"331",42972.29,1139.842,29.823,22.652,2017-08-25 02:57:36,12.3291976669276,"1"
"332",42972.33,1116.275,29.773,19.868,2017-08-25 03:55:12,10.6979756804826,"1"
"333",42972.38,1094.808,29.003,7.284,2017-08-25 05:07:11,3.68119443525794,"1"
"334",42972.42,1076.842,28.897,0.752,2017-08-25 06:04:47,0.339467006684164,"1"
"335",42972.46,1072.642,29.187,0.56,2017-08-25 07:02:24,0.249819982768102,"1"
"336",42972.5,1088.742,29.91,0.712,2017-08-25 08:00:00,0.314707632397685,"1"
"337",42972.54,1109.508,30.167,16.896,2017-08-25 08:57:36,8.8992767129577,"1"
"338",42972.58,1141.533,30.827,26.868,2017-08-25 09:55:12,14.5600153975683,"1"
"339",42972.63,1161.483,30.843,29.036,2017-08-25 11:07:11,15.8481925277289,"1"
"340",42972.67,1169.125,30.773,27.824,2017-08-25 12:04:47,15.145259536443,"1"
"341",42972.71,1169.417,30.72,30.796,2017-08-25 13:02:24,16.948584778666,"1"
"342",42972.75,1157.75,30.807,29.924,2017-08-25 14:00:00,16.3931157268554,"1"
"343",42972.79,1145.033,31.71,25.144,2017-08-25 14:57:36,13.3035539677526,"1"
"344",42972.83,1125.025,31.663,20.856,2017-08-25 15:55:12,10.8579189412889,"1"
"345",42972.88,1106.708,31.05,10.904,2017-08-25 17:07:11,5.44640146800337,"1"
"346",42972.92,1091.133,30.383,4.856,2017-08-25 18:04:47,2.32307244651796,"1"
"347",42972.96,1078.417,29.5,1.108,2017-08-25 19:02:24,0.500398119481442,"1"
"348",42973,1083.258,29.16,0.848,2017-08-25 20:00:00,0.382120946826405,"1"
"349",42973.04,1109.683,29.343,2.228,2017-08-25 20:57:36,1.04099362254818,"1"
"350",42973.08,1139.258,30.59,23.94,2017-08-25 21:55:12,12.8946417362318,"1"
"351",42973.13,1150.458,30.78,29.016,2017-08-25 23:07:11,15.8563244803642,"1"
"352",42973.17,1160.842,30.767,31.584,2017-08-26 00:04:47,17.4096314491802,"1"
"353",42973.21,1169.125,30.803,33.812,2017-08-26 01:02:24,18.7532024247483,"1"
"354",42973.25,1153.55,30.923,35.04,2017-08-26 02:00:00,19.458608666855,"1"
"355",42973.29,1144.333,30.813,33.984,2017-08-26 02:57:36,18.8545911483378,"1"
"356",42973.33,1121.583,30.037,22.776,2017-08-26 03:55:12,12.3489837614036,"1"
"357",42973.38,1096.908,29.677,15.5,2017-08-26 05:07:11,8.18595726657379,"1"
"358",42973.42,1080.983,29.08,1.224,2017-08-26 06:04:47,0.559528986680637,"1"
"359",42973.46,1071.183,29.107,0.608,2017-08-26 07:02:24,0.272029050459269,"1"
"360",42973.5,1071.183,29.577,0.544,2017-08-26 08:00:00,0.240780292987743,"1"
"361",42973.54,1085.825,30.12,3.736,2017-08-26 08:57:36,1.76811935818699,"1"
"362",42973.58,1109.217,31.603,33.276,2017-08-26 09:55:12,18.1323450746038,"1"
"363",42973.63,1131.325,31.587,32.072,2017-08-26 11:07:11,17.4168820926063,"1"
"364",42973.67,1140.25,31.37,35.248,2017-08-26 12:04:47,19.4109167320814,"1"
"365",42973.71,1150.983,31.24,35.844,2017-08-26 13:02:24,19.8251746779767,"1"
"366",42973.75,1148.65,31.237,39.164,2017-08-26 14:00:00,21.8666617628537,"1"
"367",42973.79,1138.092,31.237,39.024,2017-08-26 14:57:36,21.780122381583,"1"
"368",42973.83,1123.217,31.337,27.556,2017-08-26 15:55:12,14.8167374736905,"1"
"369",42973.88,1099.825,30.777,16.992,2017-08-26 17:07:11,8.84478394515334,"1"
"370",42973.92,1084.542,30.22,10.46,2017-08-26 18:04:47,5.2953759727782,"1"
"371",42973.96,1076.492,29.45,4.26,2017-08-26 19:02:24,2.0596467012515,"1"
"372",42974,1071.008,28.99,2.16,2017-08-26 20:00:00,1.01483151896462,"1"
"373",42974.04,1079.7,29.543,15.216,2017-08-26 20:57:36,8.0455588272179,"1"
"374",42974.08,1102.45,30.457,30.516,2017-08-26 21:55:12,16.8687409027831,"1"
"375",42974.13,1128.7,30.713,34.192,2017-08-26 23:07:11,19.0202584159069,"1"
"376",42974.17,1133.95,30.787,35.4,2017-08-27 00:04:47,19.7334681132916,"1"
"377",42974.21,1161.017,30.823,37.02,2017-08-27 01:02:24,20.7183187003432,"1"
"378",42974.25,1155.767,31.153,40,2017-08-27 02:00:00,22.4222137343985,"1"
"379",42974.29,1148.475,31.187,40.008,2017-08-27 02:57:36,22.4118355856346,"1"
"380",42974.33,1132.783,30.127,34.632,2017-08-27 03:55:12,19.5212813082907,"1"
"381",42974.38,1115.167,30.11,30.468,2017-08-27 05:07:11,16.9586729327631,"1"
"382",42974.42,1094.983,29.327,16.472,2017-08-27 06:04:47,8.80655500128357,"1"
"383",42974.46,1078.417,29.167,8.96,2017-08-27 07:02:24,4.58062427139709,"1"
"384",42974.5,1074.275,29.353,1.488,2017-08-27 08:00:00,0.682002902410973,"1"
"385",42974.54,1073.633,29.847,0.932,2017-08-27 08:57:36,0.415569102288622,"1"
"386",42974.58,1081.975,29.993,1.956,2017-08-27 09:55:12,0.896317876030912,"1"
"387",42974.63,1093.7,31.017,34.376,2017-08-27 11:07:11,19.0161832841346,"1"
"388",42974.67,1114.467,31.097,33.728,2017-08-27 12:04:47,18.5914143319834,"1"
"389",42974.71,1127.708,31.067,33.068,2017-08-27 13:02:24,18.2019279553926,"1"
"390",42974.75,1130.333,30.763,35.792,2017-08-27 14:00:00,19.9845582012559,"1"
"391",42974.79,1130.683,30.687,36.78,2017-08-27 14:57:36,20.6265639636339,"1"
"392",42974.83,1124.558,30.7,35.992,2017-08-27 15:55:12,20.1335575751371,"1"
"393",42974.88,1113.65,30.64,30.416,2017-08-27 17:07:11,16.7458688940506,"1"
"394",42974.92,1089.383,30.113,21.264,2017-08-27 18:04:47,11.4398757659182,"1"
"395",42974.96,1078.767,29.347,14.008,2017-08-27 19:02:24,7.38611351292705,"1"
"396",42975,1072.467,29.127,9.764,2017-08-27 20:00:00,5.0277012112149,"1"
"397",42975.04,1074.392,28.663,6.516,2017-08-27 20:57:36,3.29062183015987,"1"
"398",42975.08,1104.608,29.99,23.332,2017-08-27 21:55:12,12.6906199985397,"1"
"399",42975.13,1118.958,29.37,26.72,2017-08-27 23:07:11,14.9073681709874,"1"
"400",42975.17,1133.775,29.753,30.184,2017-08-28 00:04:47,16.9077482447015,"1"
"401",42975.21,1147.308,29.52,30.476,2017-08-28 01:02:24,17.1694281403357,"1"
"402",42975.25,1160.492,30.103,33.28,2017-08-28 02:00:00,18.6917943636119,"1"
"403",42975.29,1151.567,30.367,36.084,2017-08-28 02:57:36,20.3272386908964,"1"
"404",42975.33,1151.742,30.333,37.16,2017-08-28 03:55:12,21.0127160217209,"1"
"405",42975.38,1134.767,30.063,36.476,2017-08-28 05:07:11,20.6991868983179,"1"
"406",42975.42,1116.45,29.053,31.828,2017-08-28 06:04:47,18.1833372268658,"1"
"407",42975.46,1095.8,28.963,25.592,2017-08-28 07:02:24,14.3392677474164,"1"
"408",42975.5,1082.792,29.067,18.776,2017-08-28 08:00:00,10.2063117025122,"1"
"409",42975.54,1076.492,29.363,12.672,2017-08-28 08:57:36,6.62579987773816,"1"
"410",42975.58,1072.467,29.85,8.276,2017-08-28 09:55:12,4.14860066789661,"1"
"411",42975.63,1089.033,30.06,12.284,2017-08-28 11:07:11,6.3170263690031,"1"
"412",42975.67,1105.6,30.543,28.992,2017-08-28 12:04:47,15.9179165319137,"1"
"413",42975.71,1123.042,30.567,33.004,2017-08-28 13:02:24,18.3472972630035,"1"
"414",42975.75,1133.95,30.417,33.88,2017-08-28 14:00:00,18.9422178273306,"1"
"415",42975.79,1132.608,30.31,34.7,2017-08-28 14:57:36,19.4908157965592,"1"
"416",42975.83,1127.708,30.33,34.84,2017-08-28 15:55:12,19.5696430023576,"1"
"417",42975.88,1126.017,30.253,35.272,2017-08-28 17:07:11,19.8687297512907,"1"
"418",42975.92,1118.142,30.197,35.516,2017-08-28 18:04:47,20.0433751417911,"1"
"419",42975.96,1104.433,29.983,34.132,2017-08-28 19:02:24,19.2671496076763,"1"
"420",42976,1096.442,29.747,31.492,2017-08-28 20:00:00,17.717383927408,"1"
"421",42976.04,1095.45,30.023,33.288,2017-08-28 20:57:36,18.7272766207787,"1"
"422",42976.08,1102.917,30.093,34.996,2017-08-28 21:55:12,19.7615180877914,"1"
"423",42976.13,1121.758,30.05,36.344,2017-08-28 23:07:11,20.6218988486571,"1"
"424",42976.17,1132.783,29.997,36.884,2017-08-29 00:04:47,20.9835367222125,"1"
"425",42976.21,1144.858,29.99,36.76,2017-08-29 01:02:24,20.9085553749093,"1"
"426",42976.25,1154.25,29.897,36.592,2017-08-29 02:00:00,20.8425707427055,"1"
"427",42976.29,1157.692,29.887,36.204,2017-08-29 02:57:36,20.6026900902474,"1"
"428",42976.33,1156.7,29.887,36.112,2017-08-29 03:55:12,20.5448518681647,"1"
"429",42976.38,1142.35,29.807,35.576,2017-08-29 05:07:11,20.2414124545976,"1"
"430",42976.42,1130.45,29.347,33.716,2017-08-29 06:04:47,19.2579943719882,"1"
"431",42976.46,1113.825,29.373,31.512,2017-08-29 07:02:24,17.8664004617891,"1"
"432",42976.5,1098.658,29.373,26.668,2017-08-29 08:00:00,14.8746668076638,"1"
"433",42976.54,1091.308,29.64,21.42,2017-08-29 08:57:36,11.6429586114059,"1"
"434",42976.58,1094.983,29.85,18.116,2017-08-29 09:55:12,9.66099531321393,"1"
"435",42976.63,1098.367,29.893,17.112,2017-08-29 11:07:11,9.07306251434298,"1"
"436",42976.67,1109.683,30.007,18.38,2017-08-29 12:04:47,9.78282347632359,"1"
"437",42976.71,1123.742,30.08,25.172,2017-08-29 13:02:24,13.7632853821624,"1"
"438",42976.75,1143.867,29.797,29.516,2017-08-29 14:00:00,16.4822313447534,"1"
"439",42976.79,1135.117,29.86,27.004,2017-08-29 14:57:36,14.930535486594,"1"
"440",42976.83,1130.158,29.543,26.316,2017-08-29 15:55:12,14.6086781501328,"1"
"441",42976.88,1128.175,29.573,25.92,2017-08-29 17:07:11,14.3592936285901,"1"
"442",42976.92,1122.225,29.573,25.944,2017-08-29 18:04:47,14.3738514672399,"1"
"443",42976.96,1114.467,29.617,26.12,2017-08-29 19:02:24,14.4676179811428,"1"
"444",42977,1110.675,29.593,26.28,2017-08-29 20:00:00,14.5718590782517,"1"
"445",42977.04,1107.583,29.59,26.396,2017-08-29 20:57:36,14.6432227530643,"1"
"446",42977.08,1102.45,29.477,26.516,2017-08-29 21:55:12,14.7502829824969,"1"
"447",42977.13,1119.6,29.613,27.596,2017-08-29 23:07:11,15.3671239251763,"1"
"448",42977.17,1135.117,29.64,28.944,2017-08-30 00:04:47,16.1837146526782,"1"
"449",42977.21,1141.183,29.56,30.068,2017-08-30 01:02:24,16.9030537829042,"1"
"450",42977.25,1151.45,29.547,30.992,2017-08-30 02:00:00,17.4796801141963,"1"
"451",42977.29,1157.05,28.863,30.632,2017-08-30 02:57:36,17.5016704310416,"1"
"452",42977.33,1157.458,28.81,30.628,2017-08-30 03:55:12,17.5183954687217,"1"
"453",42977.38,1155.067,28.74,30.692,2017-08-30 05:07:11,17.584180987973,"1"
"454",42977.42,1146.317,28.713,30.488,2017-08-30 06:04:47,17.4654816174658,"1"
"455",42977.46,1134.942,29.017,29.3,2017-08-30 07:02:24,16.6140421165723,"1"
"456",42977.5,1120.242,29.053,26.396,2017-08-30 08:00:00,14.8057661565638,"1"
"457",42977.54,1108.517,29.213,24.78,2017-08-30 08:57:36,13.7710268530995,"1"
"458",42977.58,1097.083,29.23,24.008,2017-08-30 09:55:12,13.2979755360839,"1"
"459",42977.63,1095.333,29.34,22.292,2017-08-30 11:07:11,12.2357831943177,"1"
"460",42977.67,1096.267,29.313,19.716,2017-08-30 12:04:47,10.7091437824342,"1"
"461",42977.71,1100.642,29.297,17.072,2017-08-30 13:02:24,9.16075871013078,"1"
"462",42977.75,1109.392,29.62,19.184,2017-08-30 14:00:00,10.3300170096091,"1"
"463",42977.79,1114,30.133,22.112,2017-08-30 14:57:36,11.9333762178686,"1"
"464",42977.83,1130.333,30.427,24.084,2017-08-30 15:55:12,13.0222190770403,"1"
"465",42977.88,1133.133,30.653,25.344,2017-08-30 17:07:11,13.7062741872939,"1"
"466",42977.92,1137.275,30.613,26.472,2017-08-30 18:04:47,14.3870381327855,"1"
"467",42977.96,1140.075,30.623,27.488,2017-08-30 19:02:24,14.9901416393574,"1"
"468",42978,1134.3,30.57,28.164,2017-08-30 20:00:00,15.4113524082994,"1"
"469",42978.04,1124.208,30.59,28.656,2017-08-30 20:57:36,15.7006303124033,"1"
"470",42978.08,1124.383,30.5,28.892,2017-08-30 21:55:12,15.871459546401,"1"
"471",42978.13,1120.125,30.467,28.98,2017-08-30 23:07:11,15.9351715477976,"1"
"472",42978.17,1121.583,30.417,28.992,2017-08-31 00:04:47,15.9585673232104,"1"
"473",42978.21,1124.092,30.417,29.104,2017-08-31 01:02:24,16.0262599984231,"1"
"474",42978.25,1131.967,30.4,29.6,2017-08-31 02:00:00,16.3320551961086,"1"
"475",42978.29,1140.075,30.313,30.036,2017-08-31 02:57:36,16.6258404619891,"1"
"476",42978.33,1148.825,30.273,30.372,2017-08-31 03:55:12,16.8440211901211,"1"
"477",42978.38,1152.442,29.763,30.364,2017-08-31 05:07:11,17.0151256637197,"1"
"478",42978.42,1154.717,29.88,30.992,2017-08-31 06:04:47,17.3608883154676,"1"
"479",42978.46,1149.292,30.257,31.872,2017-08-31 07:02:24,17.7669824360483,"1"
"480",42978.5,1134.65,30.45,32.388,2017-08-31 08:00:00,18.0131649676293,"1"
"481",42978.54,1124.908,30.303,31.688,2017-08-31 08:57:36,17.6376408741831,"1"
"482",42978.58,1111.667,30.12,29.924,2017-08-31 09:55:12,16.6228141253862,"1"
"483",42978.63,1097.375,30.157,28.12,2017-08-31 11:07:11,15.5142736336207,"1"
"484",42978.67,1087.575,30.333,24.748,2017-08-31 12:04:47,13.4407434066399,"1"
"485",42978.71,1082.442,31.023,20.384,2017-08-31 13:02:24,10.7265501317953,"1"
"486",42978.75,1093.7,30.89,16.748,2017-08-31 14:00:00,8.68738408603157,"1"
"487",42978.79,1104.433,31.85,16.42,2017-08-31 14:57:36,8.34222493757758,"1"
"488",42978.83,1116.508,32.083,17.072,2017-08-31 15:55:12,8.66216899125638,"1"
"489",42978.88,1128.35,32.043,17.608,2017-08-31 17:07:11,8.96475946069445,"1"
"490",42978.92,1141.883,31.31,18.68,2017-08-31 18:04:47,9.69900234312924,"1"
"491",42978.96,1142.875,30.793,22.028,2017-08-31 19:02:24,11.7266018087815,"1"
"492",42979,1143.692,30.757,25.816,2017-08-31 20:00:00,13.9565718701295,"1"
"493",42979.04,1133.658,30.703,28.424,2017-08-31 20:57:36,15.5257454709444,"1"
"494",42979.08,1135.758,30.7,30.248,2017-08-31 21:55:12,16.6240860595727,"1"
"495",42979.13,1132.958,30.707,31.504,2017-08-31 23:07:11,17.382165809284,"1"
"496",42979.17,1122.75,30.757,32.132,2017-09-01 00:04:47,17.7459150982496,"1"
"497",42979.21,1129.167,30.607,30.92,2017-09-01 01:02:24,17.0625455091819,"1"
"498",42979.25,1131.325,30.64,29.492,2017-09-01 02:00:00,16.1878150166884,"1"
"499",42979.29,1136.283,30.643,29.868,2017-09-01 02:57:36,16.413646733831,"1"
"500",42979.33,1156.875,30.267,30.056,2017-09-01 03:55:12,16.6535527576252,"1"
"501",42979.38,1165.45,30.293,30.452,2017-09-01 05:07:11,16.8859345810539,"1"
"502",42979.42,1175.192,30.393,31.16,2017-09-01 06:04:47,17.2829915167732,"1"
"503",42979.46,1175.192,30.483,32.092,2017-09-01 07:02:24,17.8200860208038,"1"
"504",42979.5,1174.9,30.597,32.92,2017-09-01 08:00:00,18.2847558779656,"1"
"505",42979.54,1157.4,30.557,33.46,2017-09-01 08:57:36,18.6305791904067,"1"
"506",42979.58,1132.142,30.617,33.7,2017-09-01 09:55:12,18.7551216018718,"1"
"507",42979.63,1121.233,30.267,32.724,2017-09-01 11:07:11,18.2868877430111,"1"
"508",42979.67,1101.458,30.203,30.268,2017-09-01 12:04:47,16.8045267266288,"1"
"509",42979.71,1089.675,29.887,25.672,2017-09-01 13:02:24,14.1180862959023,"1"
"510",42979.75,1084.542,29.56,20.828,2017-09-01 14:00:00,11.3111660849518,"1"
"511",42979.79,1099.008,29.41,16.884,2017-09-01 14:57:36,9.03041941587741,"1"
"512",42979.83,1113.475,29.9,14.616,2017-09-01 15:55:12,7.64693111155158,"1"
"513",42979.88,1131.5,30.543,14.388,2017-09-01 17:07:11,7.42096263647866,"1"
"514",42979.92,1153.258,30.337,15.132,2017-09-01 18:04:47,7.86971266229777,"1"
"515",42979.96,1166.792,30.137,16.728,2017-09-01 19:02:24,8.80866390694162,"1"
"516",42980,1151.975,30.123,19.08,2017-09-01 20:00:00,10.1645982326381,"1"
"517",42980.04,1147.133,30.133,21.304,2017-09-01 20:57:36,11.4586838597013,"1"
"518",42980.08,1148.767,30.037,22.88,2017-09-01 21:55:12,12.4105506916993,"1"
"519",42980.13,1136.4,29.67,23.588,2017-09-01 23:07:11,12.926848654883,"1"
"520",42980.17,1118.958,28.993,22.856,2017-09-02 00:04:47,12.6641550070793,"1"
"521",42980.21,1107.408,29.227,22.144,2017-09-02 01:02:24,12.1753943236473,"1"
"522",42980.25,1108.517,29.593,21.796,2017-09-02 02:00:00,11.8773885692687,"1"
"523",42980.29,1113.008,29.673,21.956,2017-09-02 02:57:36,11.9529633958975,"1"
"524",42980.33,1133.95,29.87,22.452,2017-09-02 03:55:12,12.1987557833289,"1"
"525",42980.38,1150.925,29.97,23.464,2017-09-02 05:07:11,12.7742543839272,"1"
"526",42980.42,1171.692,29.57,24.544,2017-09-02 06:04:47,13.5281764586649,"1"
"527",42980.46,1185.342,29.377,25.568,2017-09-02 07:02:24,14.2029319576823,"1"
"528",42980.5,1172.392,29.427,26.6,2017-09-02 08:00:00,14.8166765921563,"1"
"529",42980.54,1165.275,29.583,27.676,2017-09-02 08:57:36,15.4254596499421,"1"
"530",42980.58,1147.775,29.65,28.544,2017-09-02 09:55:12,15.9351154715581,"1"
"531",42980.63,1128.817,29.48,28.836,2017-09-02 11:07:11,16.1703999932855,"1"
"532",42980.67,1112.192,29.08,28.164,2017-09-02 12:04:47,15.887569668574,"1"
"533",42980.71,1085.65,28.48,25.236,2017-09-02 13:02:24,14.2631599528214,"1"
"534",42980.75,1078.417,28.1,20.952,2017-09-02 14:00:00,11.733186041202,"1"
"535",42980.79,1079.058,27.93,17.056,2017-09-02 14:57:36,9.41396990478482,"1"
"536",42980.83,1083.9,27.757,13.96,2017-09-02 15:55:12,7.60470118234387,"1"
"537",42980.88,1104.9,28.043,11.836,2017-09-02 17:07:11,6.32515030105804,"1"
"538",42980.92,1125.55,28.7,11.164,2017-09-02 18:04:47,5.85868468161684,"1"
"539",42980.96,1145.967,28.99,12.1,2017-09-02 19:02:24,6.35194203624777,"1"
"540",42981,1166.383,29.16,14.056,2017-09-02 20:00:00,7.44192150387156,"1"
"541",42981.04,1158.683,29.39,16.316,2017-09-02 20:57:36,8.70490902081202,"1"
"542",42981.08,1156.175,29.537,18.584,2017-09-02 21:55:12,9.99610769543863,"1"
"543",42981.13,1148.125,29.597,20.576,2017-09-02 23:07:11,11.1537155685344,"1"
"544",42981.17,1135.408,28.603,21.696,2017-09-03 00:04:47,12.0612986007951,"1"
"545",42981.21,1112.017,28.827,22.588,2017-09-03 01:02:24,12.5450583990745,"1"
"546",42981.25,1101.283,28.66,22.86,2017-09-03 02:00:00,12.754083046704,"1"
"547",42981.29,1104.725,28.803,22.832,2017-09-03 02:57:36,12.6993742393028,"1"
"548",42981.33,1121.408,29.407,23.332,2017-09-03 03:55:12,12.8426303517356,"1"
"549",42981.38,1143.342,29.61,24.248,2017-09-03 05:07:11,13.3389798581849,"1"
"550",42981.42,1164.517,29.687,25.376,2017-09-03 06:04:47,13.9970626139182,"1"
"551",42981.46,1180.733,29.767,26.464,2017-09-03 07:02:24,14.6314831932427,"1"
"552",42981.5,1182.425,29.83,27.4,2017-09-03 08:00:00,15.1799865593491,"1"
"553",42981.54,1182.075,29.89,28.232,2017-09-03 08:57:36,15.6670402453107,"1"
"554",42981.58,1179.742,29.89,28.984,2017-09-03 09:55:12,16.1256274851824,"1"
"555",42981.63,1145.967,29.823,29.556,2017-09-03 11:07:11,16.4979985625001,"1"
"556",42981.67,1121.233,29.607,29.752,2017-09-03 12:04:47,16.6918577360444,"1"
"557",42981.71,1099.008,28.997,29.348,2017-09-03 13:02:24,16.6508226406903,"1"
"558",42981.75,1081.625,28.443,28.428,2017-09-03 14:00:00,16.2645009481544,"1"
"559",42981.79,1074.45,27.873,26.84,2017-09-03 14:57:36,15.453782442692,"1"
"560",42981.83,1075.558,27.597,24.908,2017-09-03 15:55:12,14.322651025263,"1"
"561",42981.88,1091.6,27.677,22.864,2017-09-03 17:07:11,13.0209404101889,"1"
"562",42981.92,1118.783,28.633,21.252,2017-09-03 18:04:47,11.7850689375858,"1"
"563",42981.96,1146.958,29.573,20.436,2017-09-03 19:02:24,11.0765103774971,"1"
"564",42982,1160.667,29.817,20.024,2017-09-03 20:00:00,10.7797802631059,"1"
"565",42982.04,1171.867,29.983,20.18,2017-09-03 20:57:36,10.8346014493416,"1"
"566",42982.08,1172.567,30.003,20.684,2017-09-03 21:55:12,11.1251031471869,"1"
"567",42982.13,1154.542,29.98,21.356,2017-09-03 23:07:11,11.5249212485636,"1"
"568",42982.17,1138.558,29.563,21.876,2017-09-04 00:04:47,11.9322601677354,"1"
"569",42982.21,1117.15,29.393,22.372,2017-09-04 01:02:24,12.2703602285525,"1"
"570",42982.25,1101.633,28.777,22.52,2017-09-04 02:00:00,12.5167760551502,"1"
"571",42982.29,1093.7,27.647,22.244,2017-09-04 02:57:36,12.643913310448,"1"
"572",42982.33,1098.192,29.517,23.092,2017-09-04 03:55:12,12.6698357093973,"1"
"573",42982.38,1125.55,29.683,23.204,2017-09-04 05:07:11,12.6937902540079,"1"
"574",42982.42,1147.775,29.717,23.376,2017-09-04 06:04:47,12.7877070315076,"1"
"575",42982.46,1168.717,29.69,23.696,2017-09-04 07:02:24,12.9862179439694,"1"
"576",42982.5,1186.217,29.61,24.136,2017-09-04 08:00:00,13.2716459679602,"1"
"577",42982.54,1187.733,29.427,24.604,2017-09-04 08:57:36,13.6041495422468,"1"
"578",42982.58,1181.608,29.763,25.328,2017-09-04 09:55:12,13.9464204254607,"1"
"579",42982.63,1164.983,29.843,25.928,2017-09-04 11:07:11,14.2850882554993,"1"
